mySQLProjectId	ownerLogin/projName	#ofCommunityMembers	issueId	assigneeSOId	assigneeGHLogin	assigneeGHMySQLId	assigneeGHMongoDBId	aR0:random	aR1:wRandom	aR2:zeroR	aR3:wR+Recency	aR4:Recency+zScore	aR5:tuning(0.0001)	aR6:tuning(0.001)	aR7:tuning(0.002)	aR8:tuning(0.003)	aR9:tuning(0.005)	aR10:tuning(0.007)	aR11:tuning(0.01)	aR12:tuning(0.05)	aR13:tuning(0.1)	aR14:tuning(0.5)	aR15:tuning(1)	aR16:tuning(5)	aR17:tuning(10)	aRR0:random	aRR1:wRandom	aRR2:zeroR	aRR3:wR+Recency	aRR4:Recency+zScore	aRR5:tunning(0.0001)	aRR6:tunning(0.001)	aRR7:tunning(0.002)	aRR8:tunning(0.003)	aRR9:tunning(0.005)	aRR10:tunning(0.007)	aRR11:tunning(0.01)	aRR12:tunning(0.05)	aRR13:tunning(0.1)	aRR14:tunning(0.5)	aRR15:tunning(1)	aRR16:tunning(5)	aRR17:tunning(10)	projectLanguage	projectDescription	issueTitle	issueLabels	issueBody
6093	JuliaLang/julia	73	4167501	659248	StefanKarpinski	26545	153596	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Error running julia on Lion	[bug]	Getting this when I run julia error during init in make stdout stream new not defined Here s my GCC and gfortran and then the output of my make. I m guessing it has to do with the missing Developer lib directory. I m using XCode 4.1 but am downloading 4.3 now to see if that fixes it. macbook nate build julia master gcc -v 12 20 AM 18-04-12 Using built-in specs. Target i686-apple-darwin11 Configured with private var tmp llvmgcc42 llvmgcc42-2335.15 25 src configure --disable-checking --enable-werror --prefix Developer usr llvm-gcc-4.2 --mandir share man --enable-languages c objc c++ obj-c++ --program-prefix llvm- --program-transform-name cg .- s -4.2 --with-slibdir usr lib --build i686-apple-darwin11 --enable-llvm private var tmp llvmgcc42 llvmgcc42-2335.15 25 dst-llvmCore Developer usr local --program-prefix i686-apple-darwin11- --host x86 64-apple-darwin11 --target i686-apple-darwin11 --with-gxx-include-dir usr include c++ 4.2.1 Thread model posix gcc version 4.2.1 Based on Apple Inc. build 5658 LLVM build 2335.15.00 macbook nate build julia master gfortran -v 12 22 AM 18-04-12 Using built-in specs. Target i686-apple-darwin11 Configured with Volumes Media Builds gcc-5666.3 build obj src configure --disable-checking --prefix usr --mandir share man --enable-languages c objc c++ obj-c++ fortran --program-transform-name cg .- s -4.2 --with-slibdir usr lib --build i686-apple-darwin11 --program-prefix i686-apple-darwin11- --host x86 64-apple-darwin11 --target i686-apple-darwin11 --with-gxx-include-dir include c++ 4.2.1 Thread model posix gcc version 4.2.1 Apple Inc. build 5666 dot 3 llvm 3 Completed Release Build llvm 3 Installing include files llvm 3 Making install directory Users macbook build julia external root include . llvm ADT llvm 3 Making install directory Users macbook build julia external root include . llvm Analysis llvm 3 Making install directory Users macbook build julia external root include . llvm Assembly llvm 3 Making install directory Users macbook build julia external root include . llvm Bitcode llvm 3 Making install directory Users macbook build julia external root include . llvm CodeGen llvm 3 Making install directory Users macbook build julia external root include . llvm CodeGen PBQP llvm 3 Making install directory Users macbook build julia external root include . llvm CodeGen PBQP Heuristics llvm 3 Making install directory Users macbook build julia external root include . llvm Config llvm 3 Making install directory Users macbook build julia external root include . llvm DebugInfo llvm 3 Making install directory Users macbook build julia external root include . llvm ExecutionEngine llvm 3 Making install directory Users macbook build julia external root include . llvm MC llvm 3 Making install directory Users macbook build julia external root include . llvm MC MCParser llvm 3 Making install directory Users macbook build julia external root include . llvm Object llvm 3 Making install directory Users macbook build julia external root include . llvm Support llvm 3 Making install directory Users macbook build julia external root include . llvm TableGen llvm 3 Making install directory Users macbook build julia external root include . llvm Target llvm 3 Making install directory Users macbook build julia external root include . llvm Transforms llvm 3 Making install directory Users macbook build julia external root include . llvm Transforms IPO llvm 3 Making install directory Users macbook build julia external root include . llvm Transforms Utils llvm 3 Making install directory Users macbook build julia external root include . llvm-c llvm 3 Making install directory Users macbook build julia external root include . llvm-c Transforms llvm 4 Installing Release Archive Library Users macbook build julia external root lib libLLVMSupport.a llvm 4 Installing Release Archive Library Users macbook build julia external root lib libLLVMTableGen.a llvm 5 Install circumvented with NO INSTALL llvm 5 Install circumvented with NO INSTALL llvm 5 Install circumvented with NO INSTALL llvm 5 Install circumvented with NO INSTALL llvm 5 Install circumvented with NO INSTALL llvm 5 Installing Release Users macbook build julia external root bin llvm-tblgen llvm 5 Install circumvented with NO INSTALL llvm 6 Install circumvented with NO INSTALL llvm 6 Install circumvented with NO INSTALL llvm 4 Installing Release Archive Library Users macbook build julia external root lib libLLVMCore.a llvm 4 Installing Users macbook build julia external root include llvm Intrinsics.gen llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMAsmParser.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMArchive.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMBitReader.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMCore.a llvm 5 Installing Users macbook build julia external root include llvm Intrinsics.gen llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMBitWriter.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMInstrumentation.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMTransformUtils.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMAnalysis.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMipa.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMScalarOpts.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMX86CodeGen.a llvm 7 Installing Release Archive Library Users macbook build julia external root lib libLLVMX86AsmPrinter.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMInterpreter.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMInstCombine.a llvm 7 Installing Release Archive Library Users macbook build julia external root lib libLLVMX86AsmParser.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMJIT.a llvm 7 Installing Release Archive Library Users macbook build julia external root lib libLLVMX86Disassembler.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMipo.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMMCJIT.a llvm 7 Installing Release Archive Library Users macbook build julia external root lib libLLVMX86Info.a llvm 6 Installing Release Shared Library Users macbook build julia external root lib LLVMHello.dylib llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMRuntimeDyld.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMExecutionEngine.a llvm 7 Installing Release Archive Library Users macbook build julia external root lib libLLVMX86Desc.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMSelectionDAG.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMLinker.a llvm 7 Installing Release Archive Library Users macbook build julia external root lib libLLVMX86Utils.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMTarget.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMObject.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMAsmPrinter.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMCodeGen.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMDebugInfo.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMMCDisassembler.a llvm 6 Installing Release Archive Library Users macbook build julia external root lib libLLVMMCParser.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLLVMMC.a llvm 4 Installing Release Shared Library Users macbook build julia external root lib libLLVM-3.0.dylib llvm 4 Regenerating LibDeps.txt.tmp llvm 4 Installing llvm-config llvm 5 Installing Release Users macbook build julia external root bin llvm-as llvm 5 Installing Release Users macbook build julia external root bin llvm-dis llvm 5 Installing llvm-config llvm 5 Installing Release Users macbook build julia external root bin opt llvm 5 Installing Release Users macbook build julia external root bin llc llvm 5 Installing Release Users macbook build julia external root bin llvm-ar llvm 5 Installing Release Users macbook build julia external root bin llvm-ranlib llvm 5 Installing Release Users macbook build julia external root bin llvm-nm llvm 5 Installing Release Users macbook build julia external root bin llvm-prof llvm 5 Installing Release Users macbook build julia external root bin llvm-link llvm 5 Installing Release Users macbook build julia external root bin llvm-ld llvm 5 Installing Release Users macbook build julia external root bin lli llvm 5 Installing Release Users macbook build julia external root bin llvm-extract llvm 5 Installing Release Users macbook build julia external root bin llvm-mc llvm 5 Installing Release Users macbook build julia external root bin llvm-bcanalyzer llvm 5 Installing Release Users macbook build julia external root bin bugpoint llvm 5 Installing Release Users macbook build julia external root bin llvm-stub llvm 5 Installing Release Users macbook build julia external root bin llvm-diff llvm 5 Installing Release Users macbook build julia external root bin macho-dump llvm 5 Installing Release Users macbook build julia external root bin llvm-objdump llvm 5 Installing Release Users macbook build julia external root bin llvm-rtdyld llvm 5 Installing Release Users macbook build julia external root bin llvm-dwarfdump llvm 5 Installing Release Users macbook build julia external root bin llvm-cov llvm 5 Installing Release Users macbook build julia external root bin llvm-size llvm 5 Installing Release Shared Library Users macbook build julia external root lib BugpointPasses.dylib llvm 5 Installing Release Shared Library Users macbook build julia external root lib libLTO.dylib llvm 5 Installing Release Archive Library Users macbook build julia external root lib libLTO.a llvm 5 Installing Release Archive Library Users macbook build julia external root lib libEnhancedDisassembly.a llvm 5 Installing Release Shared Library Users macbook build julia external root lib libprofile rt.dylib llvm 5 Installing Release Archive Library Users macbook build julia external root lib libprofile rt.a CC src jltypes.o CC src gf.o CC src support hashing.o CC src support timefuncs.o CC src builtins.o CC src support dblprint.o CC src support ptrhash.o CC src support operators.o CC src support socket.o CC src support utf8.o CC src module.o CC src codegen.o CC src support ios.o CC src support dirpath.o CC src support htable.o CC src support bitvector.o CC src support int2str.o CC src interpreter.o CC src support dump.o CC src alloc.o CC src support libsupportinit.o CC src dlload.o CC src support arraylist.o CC src sys.o CC src init.o CC src task.o CC src array.o CC src dump.o CC src gc.o LINK src support libsupport.a CC src flisp flisp.o CC src flisp builtins.o CC src flisp string.o CC src flisp equalhash.o CC src flisp table.o CC src flisp iostream.o CC src flisp julia extensions.o CC src flisp flmain.o LINK src flisp libflisp.a CC src flisp flisp FLISP src julia flisp.boot FLISP src julia flisp.boot.inc CC src ast.o LINK src libjulia-release.a LINK libjulia-release.dylib PERL base pcre h.jl PERL base errno h.jl CC ui repl.o CC ui repl-basic.o CC ui repl-readline.o LINK uijulia-release-basic LINK uijulia-release-readline ld warning directory not found for option -L Users macbook Developer lib ld warning directory not found for option -L Users macbook Developer lib LINK ui webserverjulia-release-webserver JULIA sys0.ji JULIA sys.ji 
6093	JuliaLang/julia	73	4204451	659248	StefanKarpinski	26545	153596	6	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.166666667	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	replace error string replace	[bug]	 julia replace String tr - no method split ASCIIString Regex Bool Int64 in method missing at base.jl 60 in replace at regex.jl 135 
6093	JuliaLang/julia	73	4218161	659248	StefanKarpinski	26545	153596	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	make x y for integer x y return a float 	[breaking]	We need to decide if x y should return an int or a float when x and y are ints. Current behavior may be problematic and or surprising https groups.google.com d topic julia-dev tfg8NRmB5H8 discussion . Since there are very few integer values of x and y where x y can be computed exactly with integers maybe it should default to floating point. In which case we may want to introduce ipow x y as a shorter name for power by squaring .
6093	JuliaLang/julia	73	4248636	659248	StefanKarpinski	26545	153596	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	get rid of current output stream	[breaking]	This may be a misfeature. We should pass an output stream around explicitly instead and have defaults that don t require it. Hopefully that s not too incredibly annoying and code bloating.
6093	JuliaLang/julia	73	4306493	659248	StefanKarpinski	26545	153596	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	rename HashTable to Dict	[decision;;breaking]	Discussed on the list https groups.google.com d msg julia-dev 3mGsZXB5E4s DCia6AVtxP0J
6093	JuliaLang/julia	73	4342043	659248	StefanKarpinski	26545	153596	6	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.166666667	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	handle Unicode uppercase lowercase conversions correctly	[bug]	As pointed out here http www.utf8everywhere.org there are cases where a single Unicode character needs to be split into multiple characters when converted to uppercase e.g. to SS and to FFL it s possible that similar cases exist for conversion from uppercase to lowercase as well . The interface of the towupper and towlower functions which we use for general Unicode case conversion can t handle such transformations since the signature is Char to Char . Despite this we should handle these conversions correctly although I m not sure where to get code that does this.
6093	JuliaLang/julia	73	4350668	105880	pao	26634	140497	3	5	20	2	4	4	4	4	4	4	4	4	5	5	4	3	3	3	0.333333333	0.2	0.05	0.5	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.2	0.2	0.25	0.333333333	0.333333333	0.333333333	Julia	The Julia Language a fresh approach to technical computing.	Changes in extras test Rmath.jl	[]	This pull request was intended to be for changes in extras Rmath.jl and test Rmath.jl that I had discussed with Viral. It also contains my commits to the file extras glm.jl which I would have put in a separate branch had I known how to do so. The glm.jl file can be ignored for now.
6093	JuliaLang/julia	73	4362859	105880	pao	26634	140497	1	4	28	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	1	0.25	0.035714286	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.333333333	0.333333333	Julia	The Julia Language a fresh approach to technical computing.	part of fftw build runs on every make	[build]	Typing make again after the build is done seems to rerun the fftw build every time.
6093	JuliaLang/julia	73	4374358	659248	StefanKarpinski	26545	153596	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	get rid of unnecessary unbox calls	[]	Now that unboxing happens automatically when calling intrinsics we could get rid of a lot of unsightly and verbose unboxes.
6093	JuliaLang/julia	73	4377055	105880	pao	26634	140497	6	4	70	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	0.166666667	0.25	0.014285714	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.333333333	0.333333333	Julia	The Julia Language a fresh approach to technical computing.	RFC Optionally set FZ DAZ on SSE 2 processors	[feature;;performance]	A potentially serious performance bottleneck on Intel processors is getting stuck in microcode for handling subnormals which can kill code such as IIR filters and feedback controllers. A quick source grep seems to indicate we re not doing this by default which is good for absolute correctness but we should have a way to set either the flush-to-zero or denormals-are-zero flags as appropriate for the x86 variant. The intrinsics are defined in xmmintrin.h . Any ideas on the Right Way to make this available 
6093	JuliaLang/julia	73	4396923	659248	StefanKarpinski	26545	153596	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Removing current output stream broke dlmwrite	[]	Patch resolving issue 754 broke dlmwrite for float types that use grisu.jl . C.f. julia a zeros Float64 2 2 dlmwrite stdout stream a in f jl print shortest current output stream not defined in f jl print shortest at grisu.jl 111 in dlmwrite at datafmt.jl 159 in dlmwrite at datafmt.jl 179 
6093	JuliaLang/julia	73	4398629	2552596	ViralBShah	26598	744411	4	2	4	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	0.25	0.5	0.25	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	Provide a more flexible way to find sys.ji base and extras	[build;;priority]	Currently the julia binaries are installed in JULIAHOME. They should get installed in JULIAHOME usr bin with a symlink in JULIAHOME. This is essential to get julia packaged for various unix-y platforms. I believe the following can be done 1. Put everything sys.ji base extras in executable path .. share 2. Allow a command line switch to specify a different location for these 3. Libraries will be in executable path .. lib 4. I don t think location can be changed easily for external libs - this has has to be changed at compile time Basically make all of this flexible enough so that package maintainers on different platforms can adopt whatever directory layout they want.
6093	JuliaLang/julia	73	4445833	659248	StefanKarpinski	26545	153596	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Julia	The Julia Language a fresh approach to technical computing.	Pretty printing of link commands during Make is broken	[build;;up for grabs]	Note that the LINK line during the build is eating up some slashes. Should be LINK ui julia-release-basic . make release CC ui repl.o LINK uijulia-release-basic LINK uijulia-release-readline JULIA sys0.ji 
6093	JuliaLang/julia	73	4467992	2552596	ViralBShah	26598	744411	2	1	68	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	0.5	1	0.014705882	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.25	0.25	0.25	Julia	The Julia Language a fresh approach to technical computing.	Installation fails because usr sbin is mentioned but not found.	[build]	 nix store a9xjqfi966j9mx0z0bmjf44srbgxjahd-julia-git-20120501 lib libsuitesparse wrapper.so - nix store a9xjqfi966j9mx0z0bmjf44srbgxjahd-julia-git-20120501 share julia usr lib libsuitesparse wrapper.so nix store a9xjqfi966j9mx0z0bmjf44srbgxjahd-julia-git-20120501 lib libumfpack.so - nix store a9xjqfi966j9mx0z0bmjf44srbgxjahd-julia-git-20120501 share julia usr lib libumfpack.so install -v usr sbin nix store a9xjqfi966j9mx0z0bmjf44srbgxjahd-julia-git-20120501 share julia usr sbin install cannot stat usr sbin No such file or directory make install Error 1 
6093	JuliaLang/julia	73	4555292	105880	pao	26634	140497	5	3	42	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	0.2	0.333333333	0.023809524	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0.25	0.333333333	0.333333333	Julia	The Julia Language a fresh approach to technical computing.	Build fails in fftw	[]	Looks like a missing link to our fdlibm library Making install in tests make 2 Entering directory home patrick julia deps fftw-3.3.2-double tests bin bash .. libtool --tag CC --mode link gcc -std gnu99 -pthread -O3 -fomit-frame-pointer -mtune native -malign-double -fstrict-aliasing -fno-schedule-insns -ffast-math -o bench bench-bench.o bench-hook.o bench-fftw-bench.o .. threads libfftw3 threads.la .. libfftw3.la .. libbench2 libbench2.a -lpthread libtool link gcc -std gnu99 -pthread -O3 -fomit-frame-pointer -mtune native -malign-double -fstrict-aliasing -fno-schedule-insns -ffast-math -o .libs bench bench-bench.o bench-hook.o bench-fftw-bench.o .. threads .libs libfftw3 threads.so .. .libs libfftw3.so .. libbench2 libbench2.a -lpthread -pthread -Wl -rpath -Wl home patrick julia usr lib .. libbench2 libbench2.a mflops.o In function mflops mflops.c .text+0x86 undefined reference to log mflops.c .text+0xce undefined reference to log .. libbench2 libbench2.a verify-lib.o In function aphase shift verify-lib.c .text+0x1798 undefined reference to sincos .. libbench2 libbench2.a verify-r2r.o In function sin00 verify-r2r.c .text+0x1082 undefined reference to sin verify-r2r.c .text+0x10aa undefined reference to cos .. libbench2 libbench2.a verify-r2r.o In function cos01 verify-r2r.c .text+0x11b2 undefined reference to cos verify-r2r.c .text+0x11da undefined reference to sin .. libbench2 libbench2.a verify-r2r.o In function cos00 verify-r2r.c .text+0x12e2 undefined reference to cos verify-r2r.c .text+0x130a undefined reference to sin .. libbench2 libbench2.a verify-r2r.o In function sin11 verify-r2r.c .text+0x1412 undefined reference to sin verify-r2r.c .text+0x143a undefined reference to cos .. libbench2 libbench2.a verify-r2r.o In function sin10 verify-r2r.c .text+0x1532 undefined reference to sin verify-r2r.c .text+0x155a undefined reference to cos .. libbench2 libbench2.a verify-r2r.o In function sin01 verify-r2r.c .text+0x1652 undefined reference to sin verify-r2r.c .text+0x167a undefined reference to cos .. libbench2 libbench2.a verify-r2r.o In function cos11 verify-r2r.c .text+0x1782 undefined reference to cos verify-r2r.c .text+0x17aa undefined reference to sin .. libbench2 libbench2.a verify-r2r.o In function cos10 verify-r2r.c .text+0x18b2 undefined reference to cos verify-r2r.c .text+0x18da undefined reference to sin .. libbench2 libbench2.a verify-r2r.o In function coshalf verify-r2r.c .text+0x19ca undefined reference to cos verify-r2r.c .text+0x1a1d undefined reference to sin collect2 ld returned 1 exit status make 2 bench Error 1 make 2 Leaving directory home patrick julia deps fftw-3.3.2-double tests make 1 install-recursive Error 1 make 1 Leaving directory home patrick julia deps fftw-3.3.2-double make home patrick julia usr lib libfftw3.3.so Error 2 
6093	JuliaLang/julia	73	4568671	1380003	loladiro	26566	1291671	4	6	27	6	5	5	5	5	5	5	5	5	5	4	4	3	2	2	0.25	0.166666667	0.037037037	0.166666667	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.25	0.25	0.333333333	0.5	0.5	Julia	The Julia Language a fresh approach to technical computing.	dlopen fails with segmentation fault	[]	i m using julia version 0.0.0+86002406.r738c Commit 738cda1a57 2012-05-14 15 12 32 . i tried to execute the line libc dlopen libc from the julia manual inside the repl. the result is a Segmentation fault core dumped 
